activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
302081,17682911,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1cc2c(cc1-c1ccc(OC(F)F)nn1)CNCC2c1ccc(Cl)c(Cl)c1,,,CHEMBL3639176,,2015.0,"{'bei': '16.99', 'le': '0.35', 'lle': '2.05', 'sei': '15.90'}",CHEMBL3703742,,CHEMBL3703742,7.48,False,http://www.openphacts.org/units/Nanomolar,2581202,=,37,True,=,,IC50,nM,,33.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,33.0
302082,17682912,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C2CNCc3cc(-c4cccnn4)ccc32)cc1Cl,,,CHEMBL3639176,,2015.0,"{'bei': '21.93', 'le': '0.44', 'lle': '3.12', 'sei': '20.66'}",CHEMBL3703743,,CHEMBL3703743,7.81,False,http://www.openphacts.org/units/Nanomolar,2581203,=,37,True,=,,IC50,nM,,15.4,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,15.4
302083,17682913,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,,,CHEMBL3639176,,2015.0,"{'bei': '21.95', 'le': '0.45', 'lle': '3.88', 'sei': '12.77'}",CHEMBL3703744,,CHEMBL3703744,8.15,False,http://www.openphacts.org/units/Nanomolar,2581204,=,37,True,=,,IC50,nM,,7.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,7.1
302084,17682914,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1(C)NCC(c2ccc(Cl)cc2)c2ccc(-c3cnc(C(F)(F)F)cn3)cc21,,,CHEMBL3639176,,2015.0,"{'bei': '16.98', 'le': '0.33', 'lle': '1.31', 'sei': '18.77'}",CHEMBL3703745,,CHEMBL3703745,7.10,False,http://www.openphacts.org/units/Nanomolar,2581205,=,37,True,=,,IC50,nM,,80.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,80.2
302085,17682915,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C2CNCc3cc(-c4ccc5ncnn5c4)ccc32)cc1Cl,,,CHEMBL3639176,,2015.0,"{'bei': '19.00', 'le': '0.38', 'lle': '2.57', 'sei': '17.79'}",CHEMBL3703746,,CHEMBL3703746,7.51,True,http://www.openphacts.org/units/Nanomolar,2581206,=,37,True,=,,IC50,nM,,30.8,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,30.8
302086,17682916,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Fc1cc2c(cc1-c1ccc3ncnn3c1)CNCC2c1ccc(Cl)c(Cl)c1,,,CHEMBL3639176,,2015.0,"{'bei': '17.13', 'le': '0.35', 'lle': '2.00', 'sei': '16.77'}",CHEMBL3703747,,CHEMBL3703747,7.08,False,http://www.openphacts.org/units/Nanomolar,2581207,=,37,True,=,,IC50,nM,,83.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,83.2
302087,17682917,[],CHEMBL3705438,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 uM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,,,CHEMBL3639176,,2015.0,"{'bei': '20.50', 'le': '0.41', 'lle': '3.01', 'sei': '20.55'}",CHEMBL3703748,,CHEMBL3703748,8.68,False,http://www.openphacts.org/units/Nanomolar,2581208,=,37,True,=,,IC50,nM,,2.1,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,2.1
303788,17684649,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,,,CHEMBL3639048,,2015.0,"{'bei': '23.44', 'le': '0.46', 'lle': '3.18', 'sei': '56.36'}",CHEMBL3673127,,CHEMBL3673127,7.03,False,http://www.openphacts.org/units/Nanomolar,2548561,=,37,True,=,,IC50,nM,,93.7,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,93.7
303789,17684650,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1ccc2c(c1)CN1CCC2(c2ccc(Cl)cc2)C1,,,CHEMBL3639048,,2015.0,"{'bei': '25.43', 'le': '0.50', 'lle': '3.72', 'sei': '30.97'}",CHEMBL3673128,,CHEMBL3673128,7.27,False,http://www.openphacts.org/units/Nanomolar,2548562,=,37,True,=,,IC50,nM,,53.9,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,53.9
303790,17684651,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '16.72', 'le': '0.32', 'lle': '1.91', 'sei': '19.35'}",CHEMBL3673129,,CHEMBL3673129,6.47,False,http://www.openphacts.org/units/Nanomolar,2548563,=,37,True,=,,IC50,nM,,339.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,339.6
303791,17684652,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc(C23CCN(Cc4cc(-c5ccc6ncnn6c5)ccc42)C3)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '17.71', 'le': '0.33', 'lle': '2.29', 'sei': '20.49'}",CHEMBL3673129,,CHEMBL3673129,6.85,False,http://www.openphacts.org/units/Nanomolar,2548563,=,37,True,=,,IC50,nM,,141.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,141.2
303792,17684653,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,FC(F)(F)c1nnc2ccc(-c3ccc4c(c3)CN3CCC4(c4ccc(Cl)cc4)C3)cn12,,,CHEMBL3639048,,2015.0,"{'bei': '13.67', 'le': '0.27', 'lle': '0.65', 'sei': '18.60'}",CHEMBL3673130,,CHEMBL3673130,6.22,False,http://www.openphacts.org/units/Nanomolar,2548564,=,37,True,=,,IC50,nM,,603.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,603.3
303793,17684654,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,FC(F)(F)c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '17.14', 'le': '0.34', 'lle': '1.81', 'sei': '24.57'}",CHEMBL3673131,,CHEMBL3673131,7.13,False,http://www.openphacts.org/units/Nanomolar,2548565,=,37,True,=,,IC50,nM,,74.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,74.2
303794,17684655,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '14.44', 'le': '0.28', 'lle': '1.08', 'sei': '15.62'}",CHEMBL3673132,,CHEMBL3673132,5.98,False,http://www.openphacts.org/units/Nanomolar,2548566,=,37,True,=,,IC50,nM,,1057.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,1057.0
303795,17684656,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,FC(F)Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '17.06', 'le': '0.33', 'lle': '2.16', 'sei': '18.46'}",CHEMBL3673132,,CHEMBL3673132,7.06,False,http://www.openphacts.org/units/Nanomolar,2548566,=,37,True,=,,IC50,nM,,87.2,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,87.2
303796,17684657,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '18.77', 'le': '0.36', 'lle': '2.82', 'sei': '13.87'}",CHEMBL3673133,,CHEMBL3673133,6.83,False,http://www.openphacts.org/units/Nanomolar,2548567,=,37,True,=,,IC50,nM,,148.3,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,148.3
303797,17684658,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)nn1,,,CHEMBL3639048,,2015.0,"{'bei': '21.38', 'le': '0.41', 'lle': '3.77', 'sei': '15.80'}",CHEMBL3673133,,CHEMBL3673133,7.78,False,http://www.openphacts.org/units/Nanomolar,2548567,=,37,True,=,,IC50,nM,,16.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,16.6
303798,17684659,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,[C-]#[N+]c1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '17.11', 'le': '0.32', 'lle': '0.29', 'sei': '83.52'}",CHEMBL3673134,,CHEMBL3673134,6.35,False,http://www.openphacts.org/units/Nanomolar,2548568,=,37,True,=,,IC50,nM,,449.6,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,449.6
303799,17684660,[],CHEMBL3705745,"Radioligand Binding Assay: Compounds were dissolved in 100% DMSO at a concentration 100 times the desired highest assay concentration, serially diluted 1:3 in 100% DMSO, and 0.4 ul/well of each solution was dispensed to a Nunc polypropylene, round bottom, 384-well plate. 100% inhibition is defined with 0.4 ul/well of 1 mM GBR-12935 dissolved in DMSO. 20 ul/well of a 2x membrane preparation (12.5 ug/ml in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) and 20 ul/well of a 2x radioligand solution (250 pM [125I]RTI-55 in 30 mM sodium phosphate buffer, pH 7.9 at 4 C.) were added to the well and the reaction incubated for 1 hour at room temperature. The contents of the assay plate were then transferred to a Millipore MultiscreenHTS GF/B filter plate which was pretreated with 0.5% PEI for at least one hour. The plate was vacuum-filtered and washed with 7 washes of 100 ul/well 50 mM Tris-Cl, pH 7.5, 120 mM NaCl, 5 mM KCl chilled to 4 C.",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=[SH](=O)Cc1ccc(-c2ccc3c(c2)CN2CCC3(c3ccc(Cl)cc3)C2)cc1,,,CHEMBL3639048,,2015.0,"{'bei': '15.01', 'le': '0.30', 'lle': '1.74', 'sei': '17.02'}",CHEMBL3952992,,CHEMBL3952992,6.36,False,http://www.openphacts.org/units/Nanomolar,2548569,=,37,True,=,,IC50,nM,,434.8,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,IC50,nM,UO_0000065,,434.8
